property_id,num_bedrooms,review_count,city,property_size
4448,1,232,Atlanta,ENTIRE_HOME_1_BEDROOMS
4449,1,29,Portland,ENTIRE_HOME_1_BEDROOMS
4450,1,15,Denver,PRIVATE_ROOM
4451,1,3,Denver,PRIVATE_ROOM
4452,3,3,Atlanta,ENTIRE_HOME_3_BEDROOMS
4453,1,86,Portland,ENTIRE_HOME_1_BEDROOMS
4454,4,7,Seattle,ENTIRE_HOME_4_BEDROOMS
4455,1,2,Las Vegas,PRIVATE_ROOM
4456,1,43,Denver,PRIVATE_ROOM
4457,4,8,Las Vegas,ENTIRE_HOME_4_BEDROOMS
4458,1,136,Denver,ENTIRE_HOME_1_BEDROOMS
4459,1,29,Portland,ENTIRE_HOME_1_BEDROOMS
4460,0,1,Seattle,ENTIRE_HOME_0_BEDROOMS
4461,1,5,Denver,PRIVATE_ROOM
4462,1,110,Seattle,PRIVATE_ROOM
4463,1,1,Denver,ENTIRE_HOME_1_BEDROOMS
4464,1,26,Denver,PRIVATE_ROOM
4465,0,19,Portland,ENTIRE_HOME_0_BEDROOMS
4466,1,61,Las Vegas,PRIVATE_ROOM
4467,2,30,Denver,ENTIRE_HOME_2_BEDROOMS
4468,3,32,Las Vegas,ENTIRE_HOME_3_BEDROOMS
4469,1,12,Denver,PRIVATE_ROOM
4470,0,47,Atlanta,ENTIRE_HOME_0_BEDROOMS
4471,1,25,Seattle,ENTIRE_HOME_1_BEDROOMS
4472,1,47,Portland,PRIVATE_ROOM
4473,1,19,Atlanta,PRIVATE_ROOM
4474,1,92,Seattle,PRIVATE_ROOM
4475,1,46,Seattle,ENTIRE_HOME_1_BEDROOMS
4476,1,9,Denver,ENTIRE_HOME_1_BEDROOMS
4477,4,14,Seattle,ENTIRE_HOME_4_BEDROOMS
4478,2,61,Seattle,ENTIRE_HOME_2_BEDROOMS
4479,1,108,Seattle,ENTIRE_HOME_1_BEDROOMS
4480,2,1,Las Vegas,ENTIRE_HOME_2_BEDROOMS
4481,1,227,Portland,PRIVATE_ROOM
4482,1,15,Atlanta,PRIVATE_ROOM
4483,1,23,Atlanta,PRIVATE_ROOM
4484,1,86,Denver,ENTIRE_HOME_1_BEDROOMS
4485,2,57,Seattle,ENTIRE_HOME_2_BEDROOMS
4486,1,11,Denver,ENTIRE_HOME_1_BEDROOMS
4487,0,101,Seattle,ENTIRE_HOME_0_BEDROOMS
4488,1,48,Denver,SHARED_ROOM
4489,2,32,Denver,ENTIRE_HOME_2_BEDROOMS
4490,1,12,Seattle,ENTIRE_HOME_1_BEDROOMS
4491,1,16,Atlanta,ENTIRE_HOME_1_BEDROOMS
4492,3,5,Portland,ENTIRE_HOME_3_BEDROOMS
4493,3,5,Portland,ENTIRE_HOME_3_BEDROOMS
4494,1,19,Denver,ENTIRE_HOME_1_BEDROOMS
4495,3,3,Seattle,ENTIRE_HOME_3_BEDROOMS
4496,1,23,Atlanta,PRIVATE_ROOM
4497,2,6,Denver,ENTIRE_HOME_2_BEDROOMS
4498,1,68,Seattle,PRIVATE_ROOM
4499,1,8,Atlanta,PRIVATE_ROOM
4500,1,22,Atlanta,ENTIRE_HOME_1_BEDROOMS
4501,1,96,Atlanta,SHARED_ROOM
4502,2,24,Seattle,ENTIRE_HOME_2_BEDROOMS
4503,2,3,Las Vegas,ENTIRE_HOME_2_BEDROOMS
4504,2,12,Las Vegas,ENTIRE_HOME_2_BEDROOMS
4505,1,4,Seattle,PRIVATE_ROOM
4506,1,77,Las Vegas,PRIVATE_ROOM
4507,1,43,Denver,ENTIRE_HOME_1_BEDROOMS
4508,1,11,Denver,PRIVATE_ROOM
4509,4,18,Portland,ENTIRE_HOME_4_BEDROOMS
4510,1,51,Portland,PRIVATE_ROOM
4511,1,153,Las Vegas,ENTIRE_HOME_1_BEDROOMS
4512,2,46,Portland,ENTIRE_HOME_2_BEDROOMS
4513,2,6,Seattle,ENTIRE_HOME_2_BEDROOMS
4514,1,495,Denver,PRIVATE_ROOM
4515,2,6,Seattle,ENTIRE_HOME_2_BEDROOMS
4516,2,2,Atlanta,ENTIRE_HOME_2_BEDROOMS
4517,2,16,Seattle,ENTIRE_HOME_2_BEDROOMS
4518,2,51,Seattle,ENTIRE_HOME_2_BEDROOMS
4519,1,2,Las Vegas,PRIVATE_ROOM
4520,2,27,Seattle,ENTIRE_HOME_2_BEDROOMS
4521,3,44,Denver,ENTIRE_HOME_3_BEDROOMS
4522,1,83,Portland,ENTIRE_HOME_1_BEDROOMS
4523,1,3,Denver,ENTIRE_HOME_1_BEDROOMS
4524,1,4,Seattle,PRIVATE_ROOM
4525,1,147,Portland,ENTIRE_HOME_1_BEDROOMS
4526,0,111,Denver,ENTIRE_HOME_0_BEDROOMS
4527,0,151,Denver,ENTIRE_HOME_0_BEDROOMS
4528,2,9,Denver,ENTIRE_HOME_2_BEDROOMS
4529,1,17,Seattle,PRIVATE_ROOM
4530,1,2,Portland,ENTIRE_HOME_1_BEDROOMS
4531,2,102,Seattle,ENTIRE_HOME_2_BEDROOMS
4532,1,74,Atlanta,ENTIRE_HOME_1_BEDROOMS
4533,1,8,Seattle,ENTIRE_HOME_1_BEDROOMS
4534,1,63,Seattle,ENTIRE_HOME_1_BEDROOMS
4535,3,6,Portland,ENTIRE_HOME_3_BEDROOMS
4536,1,10,Seattle,ENTIRE_HOME_1_BEDROOMS
4537,1,194,Portland,ENTIRE_HOME_1_BEDROOMS
4538,3,9,Atlanta,ENTIRE_HOME_3_BEDROOMS
4539,1,104,Seattle,PRIVATE_ROOM
4540,1,3,Atlanta,ENTIRE_HOME_1_BEDROOMS
4541,1,32,Denver,PRIVATE_ROOM
4542,0,112,Seattle,ENTIRE_HOME_0_BEDROOMS
4543,1,12,Denver,ENTIRE_HOME_1_BEDROOMS
4544,1,26,Atlanta,PRIVATE_ROOM
4545,1,46,Seattle,ENTIRE_HOME_1_BEDROOMS
4546,1,8,Portland,ENTIRE_HOME_1_BEDROOMS
4547,2,41,Seattle,ENTIRE_HOME_2_BEDROOMS
4548,1,14,Denver,PRIVATE_ROOM
4549,1,1,Denver,PRIVATE_ROOM
4550,1,24,Portland,PRIVATE_ROOM
4551,1,73,Portland,ENTIRE_HOME_1_BEDROOMS
4552,2,6,Las Vegas,ENTIRE_HOME_2_BEDROOMS
4553,2,32,Portland,ENTIRE_HOME_2_BEDROOMS
4554,3,68,Portland,ENTIRE_HOME_3_BEDROOMS
4555,1,100,Seattle,ENTIRE_HOME_1_BEDROOMS
4556,1,14,Atlanta,SHARED_ROOM
4557,1,9,Seattle,ENTIRE_HOME_1_BEDROOMS
4558,1,5,Portland,PRIVATE_ROOM
4559,1,15,Seattle,PRIVATE_ROOM
4560,1,139,Portland,ENTIRE_HOME_1_BEDROOMS
4561,2,229,Portland,ENTIRE_HOME_2_BEDROOMS
4562,2,8,Seattle,ENTIRE_HOME_2_BEDROOMS
4563,1,106,Seattle,ENTIRE_HOME_1_BEDROOMS
4564,1,23,Seattle,PRIVATE_ROOM
4565,0,170,Seattle,ENTIRE_HOME_0_BEDROOMS
4566,1,32,Seattle,ENTIRE_HOME_1_BEDROOMS
4567,1,14,Portland,ENTIRE_HOME_1_BEDROOMS
4568,1,39,Denver,ENTIRE_HOME_1_BEDROOMS
4569,3,15,Portland,ENTIRE_HOME_3_BEDROOMS
4570,1,87,Portland,ENTIRE_HOME_1_BEDROOMS
4571,1,23,Las Vegas,PRIVATE_ROOM
4572,2,7,Atlanta,ENTIRE_HOME_2_BEDROOMS
4573,1,81,Portland,PRIVATE_ROOM
4574,1,73,Atlanta,PRIVATE_ROOM
4575,1,9,Seattle,PRIVATE_ROOM
4576,0,6,Denver,ENTIRE_HOME_0_BEDROOMS
4577,4,19,Las Vegas,ENTIRE_HOME_4_BEDROOMS
4578,2,5,Denver,ENTIRE_HOME_2_BEDROOMS
4579,1,55,Seattle,PRIVATE_ROOM
4580,1,25,Las Vegas,PRIVATE_ROOM
4581,3,22,Las Vegas,ENTIRE_HOME_3_BEDROOMS
4582,1,0,Denver,ENTIRE_HOME_1_BEDROOMS
4583,1,96,Seattle,PRIVATE_ROOM
4584,1,20,Atlanta,PRIVATE_ROOM
4585,2,5,Seattle,ENTIRE_HOME_2_BEDROOMS
4586,2,1,Seattle,ENTIRE_HOME_2_BEDROOMS
4587,1,12,Seattle,ENTIRE_HOME_1_BEDROOMS
4588,1,128,Denver,PRIVATE_ROOM
4589,1,147,Atlanta,ENTIRE_HOME_1_BEDROOMS
4590,2,31,Atlanta,ENTIRE_HOME_2_BEDROOMS
4591,1,111,Portland,ENTIRE_HOME_1_BEDROOMS
4592,2,17,Las Vegas,ENTIRE_HOME_2_BEDROOMS
4593,0,4,Denver,ENTIRE_HOME_0_BEDROOMS
4594,1,88,Denver,PRIVATE_ROOM
4595,1,4,Denver,ENTIRE_HOME_1_BEDROOMS
4596,1,36,Portland,ENTIRE_HOME_1_BEDROOMS
4597,0,245,Portland,ENTIRE_HOME_0_BEDROOMS
4598,1,109,Denver,ENTIRE_HOME_1_BEDROOMS
4599,1,78,Seattle,ENTIRE_HOME_1_BEDROOMS
4600,2,39,Seattle,ENTIRE_HOME_2_BEDROOMS
4601,3,121,Atlanta,ENTIRE_HOME_3_BEDROOMS
4602,1,13,Atlanta,ENTIRE_HOME_1_BEDROOMS
4603,1,8,Seattle,ENTIRE_HOME_1_BEDROOMS
4604,3,8,Seattle,ENTIRE_HOME_3_BEDROOMS
4605,1,6,Atlanta,ENTIRE_HOME_1_BEDROOMS
4606,1,83,Denver,ENTIRE_HOME_1_BEDROOMS
4607,1,34,Denver,ENTIRE_HOME_1_BEDROOMS
4608,1,3,Atlanta,ENTIRE_HOME_1_BEDROOMS
4609,1,98,Seattle,PRIVATE_ROOM
4610,0,122,Portland,ENTIRE_HOME_0_BEDROOMS
4611,2,26,Portland,ENTIRE_HOME_2_BEDROOMS
4612,2,69,Portland,ENTIRE_HOME_2_BEDROOMS
4613,1,1,Las Vegas,PRIVATE_ROOM
4614,1,20,Las Vegas,PRIVATE_ROOM
4615,2,122,Las Vegas,ENTIRE_HOME_2_BEDROOMS
4616,1,27,Atlanta,PRIVATE_ROOM
4617,1,23,Portland,ENTIRE_HOME_1_BEDROOMS
4618,3,11,Denver,ENTIRE_HOME_3_BEDROOMS
4619,1,56,Seattle,PRIVATE_ROOM
4620,1,154,Seattle,PRIVATE_ROOM
4621,1,28,Seattle,PRIVATE_ROOM
4622,1,42,Seattle,PRIVATE_ROOM
4623,1,2,Portland,PRIVATE_ROOM
4624,0,5,Portland,ENTIRE_HOME_0_BEDROOMS
4625,3,17,Portland,ENTIRE_HOME_3_BEDROOMS
4626,0,289,Portland,ENTIRE_HOME_0_BEDROOMS
4627,2,86,Las Vegas,PRIVATE_ROOM
4628,4,155,Portland,ENTIRE_HOME_4_BEDROOMS
4629,1,39,Seattle,ENTIRE_HOME_1_BEDROOMS
4630,4,10,Portland,ENTIRE_HOME_4_BEDROOMS
4631,1,20,Atlanta,PRIVATE_ROOM
4632,0,8,Portland,ENTIRE_HOME_0_BEDROOMS
4633,3,239,Atlanta,ENTIRE_HOME_3_BEDROOMS
4634,2,27,Seattle,ENTIRE_HOME_2_BEDROOMS
4635,3,17,Las Vegas,ENTIRE_HOME_3_BEDROOMS
4636,1,4,Atlanta,ENTIRE_HOME_1_BEDROOMS
4637,0,3,Seattle,ENTIRE_HOME_0_BEDROOMS
4638,3,54,Seattle,ENTIRE_HOME_3_BEDROOMS
4639,1,14,Portland,PRIVATE_ROOM
4640,1,79,Portland,ENTIRE_HOME_1_BEDROOMS
4641,1,132,Seattle,ENTIRE_HOME_1_BEDROOMS
4642,2,49,Denver,ENTIRE_HOME_2_BEDROOMS
4643,2,28,Portland,ENTIRE_HOME_2_BEDROOMS
4644,2,56,Atlanta,ENTIRE_HOME_2_BEDROOMS
4645,1,72,Portland,ENTIRE_HOME_1_BEDROOMS
4646,2,3,Las Vegas,ENTIRE_HOME_2_BEDROOMS
4647,1,44,Portland,ENTIRE_HOME_1_BEDROOMS
4648,3,7,Las Vegas,ENTIRE_HOME_3_BEDROOMS
4649,2,8,Atlanta,ENTIRE_HOME_2_BEDROOMS
4650,3,36,Las Vegas,ENTIRE_HOME_3_BEDROOMS
4651,1,201,Atlanta,PRIVATE_ROOM
4652,1,11,Atlanta,PRIVATE_ROOM
4653,2,58,Portland,ENTIRE_HOME_2_BEDROOMS
4654,1,3,Seattle,PRIVATE_ROOM
4655,1,47,Denver,PRIVATE_ROOM
4656,1,26,Denver,PRIVATE_ROOM
4657,1,34,Portland,PRIVATE_ROOM
4658,1,34,Seattle,ENTIRE_HOME_1_BEDROOMS
4659,1,22,Seattle,ENTIRE_HOME_1_BEDROOMS
4660,2,16,Seattle,PRIVATE_ROOM
4661,1,116,Seattle,SHARED_ROOM
4662,1,4,Las Vegas,ENTIRE_HOME_1_BEDROOMS
4663,1,22,Las Vegas,SHARED_ROOM
4664,1,72,Portland,PRIVATE_ROOM
4665,0,2,Seattle,ENTIRE_HOME_0_BEDROOMS
4666,1,24,Las Vegas,ENTIRE_HOME_1_BEDROOMS
4667,1,2,Atlanta,PRIVATE_ROOM
4668,1,5,Portland,ENTIRE_HOME_1_BEDROOMS
4669,1,0,Seattle,ENTIRE_HOME_1_BEDROOMS
4670,2,6,Las Vegas,ENTIRE_HOME_2_BEDROOMS
4671,2,108,Seattle,ENTIRE_HOME_2_BEDROOMS
4672,1,44,Portland,PRIVATE_ROOM
4673,1,122,Portland,PRIVATE_ROOM
4674,1,27,Denver,ENTIRE_HOME_1_BEDROOMS
4675,2,166,Denver,PRIVATE_ROOM
4676,1,94,Portland,PRIVATE_ROOM
4677,1,68,Portland,PRIVATE_ROOM
4678,1,38,Portland,PRIVATE_ROOM
4679,1,12,Seattle,PRIVATE_ROOM
4680,1,41,Atlanta,PRIVATE_ROOM
4681,1,29,Portland,PRIVATE_ROOM
4682,1,8,Denver,PRIVATE_ROOM
4683,2,4,Las Vegas,ENTIRE_HOME_2_BEDROOMS
4684,2,104,Portland,ENTIRE_HOME_2_BEDROOMS
4685,4,124,Portland,ENTIRE_HOME_4_BEDROOMS
4686,1,334,Portland,PRIVATE_ROOM
4687,1,16,Portland,PRIVATE_ROOM
4688,1,63,Portland,PRIVATE_ROOM
4689,1,7,Denver,PRIVATE_ROOM
4690,1,151,Seattle,ENTIRE_HOME_1_BEDROOMS
4691,2,5,Seattle,ENTIRE_HOME_2_BEDROOMS
4692,1,38,Seattle,PRIVATE_ROOM
4693,1,96,Seattle,ENTIRE_HOME_1_BEDROOMS
4694,1,82,Portland,PRIVATE_ROOM
4695,1,5,Atlanta,ENTIRE_HOME_1_BEDROOMS
4696,1,41,Portland,PRIVATE_ROOM
4697,1,69,Portland,PRIVATE_ROOM
4698,2,8,Portland,ENTIRE_HOME_2_BEDROOMS
4699,1,25,Seattle,ENTIRE_HOME_1_BEDROOMS
4700,1,19,Seattle,ENTIRE_HOME_1_BEDROOMS
4701,1,264,Portland,ENTIRE_HOME_1_BEDROOMS
4702,1,92,Portland,ENTIRE_HOME_1_BEDROOMS
4703,1,59,Seattle,ENTIRE_HOME_1_BEDROOMS
4704,1,82,Portland,ENTIRE_HOME_1_BEDROOMS
4705,1,58,Seattle,ENTIRE_HOME_1_BEDROOMS
4706,1,3,Portland,PRIVATE_ROOM
4707,1,2,Portland,ENTIRE_HOME_1_BEDROOMS
4708,2,4,Portland,PRIVATE_ROOM
4709,1,5,Seattle,PRIVATE_ROOM
4710,2,5,Las Vegas,ENTIRE_HOME_2_BEDROOMS
4711,1,11,Seattle,PRIVATE_ROOM
4712,1,23,Seattle,ENTIRE_HOME_1_BEDROOMS
4713,0,82,Portland,ENTIRE_HOME_0_BEDROOMS
4714,1,133,Portland,PRIVATE_ROOM
4715,1,6,Seattle,ENTIRE_HOME_1_BEDROOMS
4716,1,143,Seattle,ENTIRE_HOME_1_BEDROOMS
4717,0,1,Denver,ENTIRE_HOME_0_BEDROOMS
4718,1,6,Denver,PRIVATE_ROOM
4719,1,28,Denver,ENTIRE_HOME_1_BEDROOMS
4720,1,2,Atlanta,ENTIRE_HOME_1_BEDROOMS
4721,1,11,Denver,PRIVATE_ROOM
4722,2,18,Portland,ENTIRE_HOME_2_BEDROOMS
4723,1,184,Denver,PRIVATE_ROOM
4724,1,11,Denver,PRIVATE_ROOM
4725,1,72,Seattle,PRIVATE_ROOM
4726,2,1,Atlanta,ENTIRE_HOME_2_BEDROOMS
4727,1,20,Denver,PRIVATE_ROOM
4728,0,125,Seattle,ENTIRE_HOME_0_BEDROOMS
4729,1,3,Portland,ENTIRE_HOME_1_BEDROOMS
4730,1,26,Portland,ENTIRE_HOME_1_BEDROOMS
4731,1,174,Portland,PRIVATE_ROOM
4732,2,42,Portland,ENTIRE_HOME_2_BEDROOMS
4733,1,68,Portland,PRIVATE_ROOM
4734,2,11,Denver,ENTIRE_HOME_2_BEDROOMS
4735,3,6,Portland,ENTIRE_HOME_3_BEDROOMS
4736,1,171,Denver,ENTIRE_HOME_1_BEDROOMS
4737,2,260,Portland,ENTIRE_HOME_2_BEDROOMS
4738,1,62,Las Vegas,PRIVATE_ROOM
4739,1,108,Seattle,ENTIRE_HOME_1_BEDROOMS
4740,0,47,Portland,ENTIRE_HOME_0_BEDROOMS
4741,1,61,Portland,PRIVATE_ROOM
4742,5,16,Las Vegas,ENTIRE_HOME_5_BEDROOMS
4743,2,24,Las Vegas,ENTIRE_HOME_2_BEDROOMS
4744,4,15,Portland,ENTIRE_HOME_4_BEDROOMS
4745,2,10,Portland,ENTIRE_HOME_2_BEDROOMS
4746,3,3,Seattle,ENTIRE_HOME_3_BEDROOMS
4747,3,13,Seattle,ENTIRE_HOME_3_BEDROOMS
4748,2,211,Denver,ENTIRE_HOME_2_BEDROOMS
4749,3,211,Denver,ENTIRE_HOME_3_BEDROOMS
4750,5,4,Atlanta,ENTIRE_HOME_5_BEDROOMS
4751,1,14,Seattle,ENTIRE_HOME_1_BEDROOMS
4752,1,9,Denver,ENTIRE_HOME_1_BEDROOMS
4753,3,65,Portland,ENTIRE_HOME_3_BEDROOMS
4754,0,69,Seattle,ENTIRE_HOME_0_BEDROOMS
4755,3,220,Denver,ENTIRE_HOME_3_BEDROOMS
4756,1,34,Denver,ENTIRE_HOME_1_BEDROOMS
4757,3,217,Denver,ENTIRE_HOME_3_BEDROOMS
4758,4,6,Seattle,ENTIRE_HOME_4_BEDROOMS
4759,1,8,Denver,ENTIRE_HOME_1_BEDROOMS
4760,1,3,Portland,PRIVATE_ROOM
4761,1,13,Portland,ENTIRE_HOME_1_BEDROOMS
4762,1,14,Denver,ENTIRE_HOME_1_BEDROOMS
4763,1,6,Seattle,ENTIRE_HOME_1_BEDROOMS
4764,2,9,Denver,ENTIRE_HOME_2_BEDROOMS
4765,1,41,Portland,ENTIRE_HOME_1_BEDROOMS
4766,2,9,Atlanta,ENTIRE_HOME_2_BEDROOMS
4767,3,165,Denver,ENTIRE_HOME_3_BEDROOMS
4768,1,20,Seattle,PRIVATE_ROOM
4769,1,167,Portland,PRIVATE_ROOM
4770,1,9,Seattle,PRIVATE_ROOM
4771,1,21,Portland,ENTIRE_HOME_1_BEDROOMS
4772,2,21,Seattle,ENTIRE_HOME_2_BEDROOMS
4773,1,322,Seattle,PRIVATE_ROOM
4774,0,16,Denver,ENTIRE_HOME_0_BEDROOMS
4775,1,6,Portland,SHARED_ROOM
4776,1,100,Las Vegas,PRIVATE_ROOM
4777,1,26,Seattle,ENTIRE_HOME_1_BEDROOMS
4778,1,5,Portland,SHARED_ROOM
4779,1,107,Seattle,PRIVATE_ROOM
4780,1,2,Las Vegas,ENTIRE_HOME_1_BEDROOMS
4781,1,29,Portland,PRIVATE_ROOM
4782,0,25,Seattle,ENTIRE_HOME_0_BEDROOMS
4783,1,18,Portland,PRIVATE_ROOM
4784,1,154,Denver,ENTIRE_HOME_1_BEDROOMS
4785,1,26,Las Vegas,PRIVATE_ROOM
4786,1,65,Seattle,PRIVATE_ROOM
4787,2,72,Seattle,ENTIRE_HOME_2_BEDROOMS
4788,1,2,Atlanta,PRIVATE_ROOM
4789,1,41,Portland,PRIVATE_ROOM
4790,2,90,Atlanta,ENTIRE_HOME_2_BEDROOMS
4791,,,Portland,ENTIRE_HOME_0_BEDROOMS
4792,1,95,Seattle,ENTIRE_HOME_1_BEDROOMS
4793,2,91,Denver,ENTIRE_HOME_2_BEDROOMS
4794,1,37,Portland,ENTIRE_HOME_1_BEDROOMS
4795,1,202,Portland,PRIVATE_ROOM
4796,1,131,Portland,PRIVATE_ROOM
4797,1,66,Seattle,PRIVATE_ROOM
4798,0,238,Portland,ENTIRE_HOME_0_BEDROOMS
4799,5,128,Denver,ENTIRE_HOME_5_BEDROOMS
4800,1,52,Seattle,ENTIRE_HOME_1_BEDROOMS
4801,1,2,Seattle,SHARED_ROOM
4802,1,60,Seattle,PRIVATE_ROOM
4803,1,32,Denver,PRIVATE_ROOM
4804,1,17,Seattle,PRIVATE_ROOM
4805,1,98,Seattle,PRIVATE_ROOM
4806,1,9,Seattle,PRIVATE_ROOM
4807,1,5,Las Vegas,ENTIRE_HOME_1_BEDROOMS
4808,1,14,Seattle,PRIVATE_ROOM
4809,1,14,Seattle,PRIVATE_ROOM
4810,1,11,Seattle,PRIVATE_ROOM
4811,1,7,Seattle,PRIVATE_ROOM
4812,,,Portland,SHARED_ROOM
4813,3,4,Seattle,ENTIRE_HOME_3_BEDROOMS
4814,1,33,Denver,ENTIRE_HOME_1_BEDROOMS
4815,1,27,Seattle,PRIVATE_ROOM
4816,1,43,Atlanta,PRIVATE_ROOM
4817,1,24,Portland,SHARED_ROOM
4818,1,29,Portland,SHARED_ROOM
4819,1,4,Seattle,ENTIRE_HOME_1_BEDROOMS
4820,1,21,Denver,ENTIRE_HOME_1_BEDROOMS
4821,1,20,Seattle,ENTIRE_HOME_1_BEDROOMS
4822,2,3,Portland,ENTIRE_HOME_2_BEDROOMS
4823,1,423,Atlanta,PRIVATE_ROOM
4824,1,4,Seattle,ENTIRE_HOME_1_BEDROOMS
4825,2,14,Portland,ENTIRE_HOME_2_BEDROOMS
4826,0,16,Seattle,ENTIRE_HOME_0_BEDROOMS
4827,2,15,Las Vegas,ENTIRE_HOME_2_BEDROOMS
4828,0,136,Portland,ENTIRE_HOME_0_BEDROOMS
4829,2,36,Seattle,ENTIRE_HOME_2_BEDROOMS
4830,1,22,Denver,PRIVATE_ROOM
4831,1,263,Seattle,ENTIRE_HOME_1_BEDROOMS
4832,3,9,Denver,ENTIRE_HOME_3_BEDROOMS
4833,1,70,Las Vegas,PRIVATE_ROOM
4834,1,127,Seattle,ENTIRE_HOME_1_BEDROOMS
4835,1,0,Denver,ENTIRE_HOME_1_BEDROOMS
4836,1,3,Portland,PRIVATE_ROOM
4837,1,410,Portland,ENTIRE_HOME_1_BEDROOMS
4838,3,39,Atlanta,ENTIRE_HOME_3_BEDROOMS
4839,1,38,Atlanta,SHARED_ROOM
4840,1,4,Seattle,PRIVATE_ROOM
4841,1,10,Denver,ENTIRE_HOME_1_BEDROOMS
4842,1,4,Las Vegas,PRIVATE_ROOM
4843,1,14,Las Vegas,ENTIRE_HOME_1_BEDROOMS
4844,3,78,Las Vegas,ENTIRE_HOME_3_BEDROOMS
4845,1,171,Seattle,ENTIRE_HOME_1_BEDROOMS
4846,2,12,Seattle,ENTIRE_HOME_2_BEDROOMS
4847,4,1,Seattle,ENTIRE_HOME_4_BEDROOMS
4848,1,279,Portland,ENTIRE_HOME_1_BEDROOMS
4849,5,6,Las Vegas,ENTIRE_HOME_5_BEDROOMS
4850,2,19,Denver,ENTIRE_HOME_2_BEDROOMS
4851,2,129,Denver,ENTIRE_HOME_2_BEDROOMS
4852,2,55,Portland,ENTIRE_HOME_2_BEDROOMS
4853,1,104,Las Vegas,PRIVATE_ROOM
4854,1,43,Las Vegas,PRIVATE_ROOM
4855,2,5,Las Vegas,ENTIRE_HOME_2_BEDROOMS
4856,1,17,Portland,PRIVATE_ROOM
4857,1,9,Portland,ENTIRE_HOME_1_BEDROOMS
4858,0,20,Denver,ENTIRE_HOME_0_BEDROOMS
4859,1,6,Las Vegas,ENTIRE_HOME_1_BEDROOMS
4860,1,148,Seattle,PRIVATE_ROOM
4861,2,73,Seattle,ENTIRE_HOME_2_BEDROOMS
4862,1,214,Seattle,ENTIRE_HOME_1_BEDROOMS
4863,2,6,Denver,ENTIRE_HOME_2_BEDROOMS
4864,0,139,Portland,ENTIRE_HOME_0_BEDROOMS
4865,0,6,Denver,ENTIRE_HOME_0_BEDROOMS
4866,1,69,Portland,PRIVATE_ROOM
4867,1,124,Seattle,ENTIRE_HOME_1_BEDROOMS
4868,1,23,Denver,ENTIRE_HOME_1_BEDROOMS
4869,1,224,Seattle,PRIVATE_ROOM
4870,1,69,Portland,ENTIRE_HOME_1_BEDROOMS
4871,1,6,Las Vegas,ENTIRE_HOME_1_BEDROOMS
4872,1,55,Las Vegas,ENTIRE_HOME_1_BEDROOMS
4873,0,313,Seattle,ENTIRE_HOME_0_BEDROOMS
4874,1,20,Seattle,ENTIRE_HOME_1_BEDROOMS
4875,1,0,Seattle,ENTIRE_HOME_1_BEDROOMS
4876,2,16,Las Vegas,ENTIRE_HOME_2_BEDROOMS
4877,2,25,Las Vegas,ENTIRE_HOME_2_BEDROOMS
4878,2,12,Las Vegas,ENTIRE_HOME_2_BEDROOMS
4879,3,49,Atlanta,ENTIRE_HOME_3_BEDROOMS
4880,2,13,Denver,ENTIRE_HOME_2_BEDROOMS
4881,1,63,Denver,ENTIRE_HOME_1_BEDROOMS
4882,,,Portland,SHARED_ROOM
4883,2,1,Denver,ENTIRE_HOME_2_BEDROOMS
4884,,,Portland,SHARED_ROOM
4885,1,243,Portland,ENTIRE_HOME_1_BEDROOMS
4886,1,40,Portland,ENTIRE_HOME_1_BEDROOMS
4887,0,3,Portland,ENTIRE_HOME_0_BEDROOMS
4888,2,52,Seattle,ENTIRE_HOME_2_BEDROOMS
4889,1,223,Portland,ENTIRE_HOME_1_BEDROOMS
4890,2,30,Denver,ENTIRE_HOME_2_BEDROOMS
4891,1,22,Portland,PRIVATE_ROOM
4892,1,20,Seattle,ENTIRE_HOME_1_BEDROOMS
4893,,0,Portland,PRIVATE_ROOM
4894,1,238,Seattle,PRIVATE_ROOM
4895,3,21,Las Vegas,ENTIRE_HOME_3_BEDROOMS
4896,1,2,Portland,SHARED_ROOM
4897,1,1,Portland,ENTIRE_HOME_1_BEDROOMS
4898,,,Portland,SHARED_ROOM
4899,1,3,Portland,PRIVATE_ROOM
4900,1,47,Las Vegas,PRIVATE_ROOM
4901,2,5,Portland,ENTIRE_HOME_2_BEDROOMS
4902,1,18,Portland,PRIVATE_ROOM
4903,1,5,Atlanta,ENTIRE_HOME_1_BEDROOMS
4904,2,8,Seattle,ENTIRE_HOME_2_BEDROOMS
4905,1,68,Seattle,ENTIRE_HOME_1_BEDROOMS
4906,2,3,Las Vegas,ENTIRE_HOME_2_BEDROOMS
4907,1,12,Atlanta,PRIVATE_ROOM
4908,2,2,Las Vegas,ENTIRE_HOME_2_BEDROOMS
4909,1,30,Denver,ENTIRE_HOME_1_BEDROOMS
4910,0,50,Seattle,ENTIRE_HOME_0_BEDROOMS
4911,4,24,Seattle,ENTIRE_HOME_4_BEDROOMS
4912,,,Atlanta,SHARED_ROOM
4913,0,98,Portland,ENTIRE_HOME_0_BEDROOMS
4914,1,133,Denver,PRIVATE_ROOM
4915,1,16,Denver,PRIVATE_ROOM
4916,1,3,Seattle,ENTIRE_HOME_1_BEDROOMS
4917,1,30,Seattle,PRIVATE_ROOM
4918,1,383,Atlanta,PRIVATE_ROOM
4919,1,21,Denver,ENTIRE_HOME_1_BEDROOMS
